Blob length,Hydrophobicity threshold H*,Number of dSNPs,Number of nSNPs,Total Number of SNPs,Enrichment of dSNPs,p value
9,0.66,79,85,164,1.18,0.142
10,0.66,66,44,110,1.9,2.26e-06
11,0.66,49,59,108,1.05,0.713
13,0.66,33,21,54,1.99,0.000297
14,0.66,33,45,78,0.93,0.737
15,0.66,40,23,63,2.2,8.74e-06
16,0.66,28,17,45,2.09,0.000486
17,0.66,25,9,34,3.52,1.38e-07
18,0.66,6,11,17,0.69,0.494
19,0.66,6,9,15,0.85,0.851
20,0.66,3,8,11,0.48,0.232
21,0.66,1,6,7,0.21,0.102
22,0.66,1,3,4,0.42,0.737
23,0.66,0,9,9,0.0,0.00193
24,0.66,1,0,1,inf,0.0
25,0.66,0,5,5,0.0,0.0391
27,0.66,0,0,0,,
28,0.66,0,0,0,,
29,0.66,0,0,0,,
30,0.66,0,0,0,,
31,0.66,0,1,1,0.0,1.0
32,0.66,0,0,0,,
33,0.66,0,0,0,,
34,0.66,0,0,0,,
35,0.66,0,0,0,,
36,0.66,0,0,0,,
37,0.66,0,0,0,,
38,0.66,0,0,0,,
39,0.66,0,0,0,,
40,0.66,0,0,0,,
41,0.66,0,0,0,,
42,0.66,0,0,0,,
43,0.66,0,0,0,,
44,0.66,0,0,0,,
45,0.66,0,0,0,,
47,0.66,0,0,0,,
48,0.66,0,0,0,,
49,0.66,0,0,0,,
50,0.66,0,0,0,,
51,0.66,0,0,0,,
52,0.66,0,0,0,,
53,0.66,0,0,0,,
54,0.66,0,0,0,,
55,0.66,0,0,0,,
56,0.66,0,0,0,,
57,0.66,0,0,0,,
58,0.66,0,0,0,,
59,0.66,0,0,0,,
60,0.66,0,0,0,,
61,0.66,0,0,0,,
62,0.66,0,0,0,,
63,0.66,0,0,0,,
64,0.66,0,0,0,,
65,0.66,0,0,0,,
66,0.66,0,0,0,,
68,0.66,0,0,0,,
69,0.66,0,0,0,,
70,0.66,0,0,0,,
71,0.66,0,0,0,,
72,0.66,0,0,0,,
73,0.66,0,0,0,,
74,0.66,0,0,0,,
75,0.66,0,0,0,,
76,0.66,0,0,0,,
77,0.66,0,0,0,,
78,0.66,0,0,0,,
79,0.66,0,0,0,,
80,0.66,0,0,0,,
81,0.66,0,0,0,,
82,0.66,0,0,0,,
83,0.66,0,0,0,,
84,0.66,0,0,0,,
85,0.66,0,0,0,,
86,0.66,0,0,0,,
87,0.66,0,0,0,,
88,0.66,0,0,0,,
89,0.66,0,0,0,,
90,0.66,0,0,0,,
91,0.66,0,0,0,,
92,0.66,0,0,0,,
93,0.66,0,0,0,,
94,0.66,0,0,0,,
95,0.66,0,0,0,,
96,0.66,0,0,0,,
97,0.66,0,0,0,,
98,0.66,0,0,0,,
99,0.66,0,0,0,,
100,0.66,0,0,0,,
2,0.67,881,1350,2231,0.83,4.07e-09
4,0.67,612,636,1248,1.22,1.44e-06
5,0.67,354,337,691,1.33,2.18e-07
6,0.67,244,218,462,1.42,1.87e-07
7,0.67,165,146,311,1.43,1.09e-05
8,0.67,107,92,199,1.47,0.000159
9,0.67,86,75,161,1.45,0.00109
10,0.67,62,44,106,1.79,2.65e-05
11,0.67,35,54,89,0.82,0.282
13,0.67,30,16,46,2.38,2.55e-05
14,0.67,31,45,76,0.87,0.502
15,0.67,44,21,65,2.66,1.64e-08
16,0.67,18,16,34,1.43,0.155
17,0.67,24,9,33,3.38,4.94e-07
18,0.67,2,9,11,0.28,0.0572
19,0.67,6,7,13,1.09,0.829
20,0.67,4,6,10,0.85,1.0
21,0.67,0,6,6,0.0,0.0183
22,0.67,1,3,4,0.42,0.737
23,0.67,0,9,9,0.0,0.00193
24,0.67,1,2,3,0.63,1.0
25,0.67,0,3,3,0.0,0.185
27,0.67,0,0,0,,
28,0.67,0,0,0,,
29,0.67,0,0,0,,
30,0.67,0,0,0,,
31,0.67,0,1,1,0.0,1.0
32,0.67,0,0,0,,
33,0.67,0,0,0,,
34,0.67,0,0,0,,
35,0.67,0,0,0,,
36,0.67,0,0,0,,
37,0.67,0,0,0,,
38,0.67,0,0,0,,
39,0.67,0,0,0,,
40,0.67,0,0,0,,
41,0.67,0,0,0,,
42,0.67,0,0,0,,
43,0.67,0,0,0,,
44,0.67,0,0,0,,
45,0.67,0,0,0,,
47,0.67,0,0,0,,
48,0.67,0,0,0,,
49,0.67,0,0,0,,
50,0.67,0,0,0,,
51,0.67,0,0,0,,
52,0.67,0,0,0,,
53,0.67,0,0,0,,
54,0.67,0,0,0,,
55,0.67,0,0,0,,
56,0.67,0,0,0,,
57,0.67,0,0,0,,
58,0.67,0,0,0,,
59,0.67,0,0,0,,
60,0.67,0,0,0,,
61,0.67,0,0,0,,
62,0.67,0,0,0,,
63,0.67,0,0,0,,
64,0.67,0,0,0,,
65,0.67,0,0,0,,
66,0.67,0,0,0,,
68,0.67,0,0,0,,
69,0.67,0,0,0,,
70,0.67,0,0,0,,
71,0.67,0,0,0,,
72,0.67,0,0,0,,
73,0.67,0,0,0,,
74,0.67,0,0,0,,
75,0.67,0,0,0,,
76,0.67,0,0,0,,
77,0.67,0,0,0,,
78,0.67,0,0,0,,
79,0.67,0,0,0,,
80,0.67,0,0,0,,
81,0.67,0,0,0,,
82,0.67,0,0,0,,
83,0.67,0,0,0,,
84,0.67,0,0,0,,
85,0.67,0,0,0,,
86,0.67,0,0,0,,
87,0.67,0,0,0,,
88,0.67,0,0,0,,
89,0.67,0,0,0,,
90,0.67,0,0,0,,
91,0.67,0,0,0,,
92,0.67,0,0,0,,
93,0.67,0,0,0,,
94,0.67,0,0,0,,
95,0.67,0,0,0,,
96,0.67,0,0,0,,
97,0.67,0,0,0,,
98,0.67,0,0,0,,
99,0.67,0,0,0,,
100,0.67,0,0,0,,
2,0.68,829,1205,2034,0.87,4.71e-05
4,0.68,524,519,1043,1.28,4.27e-08
5,0.68,325,300,625,1.37,4.74e-08
6,0.68,205,180,385,1.44,6.42e-07
7,0.68,160,134,294,1.51,7.84e-07
8,0.68,103,72,175,1.81,2.81e-08
9,0.68,64,65,129,1.25,0.0801
10,0.68,49,44,93,1.41,0.0213
11,0.68,28,49,77,0.72,0.0906
13,0.68,23,17,40,1.72,0.0134
14,0.68,28,25,53,1.42,0.0702
15,0.68,38,20,58,2.41,1.62e-06
16,0.68,16,12,28,1.69,0.0478
17,0.68,19,10,29,2.41,0.00055
18,0.68,1,5,6,0.25,0.201
19,0.68,6,9,15,0.85,0.851
20,0.68,3,7,10,0.54,0.392
21,0.68,0,9,9,0.0,0.00193
22,0.68,0,2,2,0.0,0.417
23,0.68,0,2,2,0.0,0.417
24,0.68,1,2,3,0.63,1.0
25,0.68,0,3,3,0.0,0.185
27,0.68,0,0,0,,
28,0.68,0,0,0,,
29,0.68,0,0,0,,
30,0.68,0,0,0,,
31,0.68,0,0,0,,
32,0.68,0,0,0,,
33,0.68,0,0,0,,
34,0.68,0,0,0,,
35,0.68,0,0,0,,
36,0.68,0,0,0,,
37,0.68,0,0,0,,
38,0.68,0,0,0,,
39,0.68,0,0,0,,
40,0.68,0,0,0,,
41,0.68,0,0,0,,
42,0.68,0,0,0,,
43,0.68,0,0,0,,
44,0.68,0,0,0,,
45,0.68,0,0,0,,
47,0.68,0,0,0,,
48,0.68,0,0,0,,
49,0.68,0,0,0,,
50,0.68,0,0,0,,
51,0.68,0,0,0,,
52,0.68,0,0,0,,
53,0.68,0,0,0,,
54,0.68,0,0,0,,
55,0.68,0,0,0,,
56,0.68,0,0,0,,
57,0.68,0,0,0,,
58,0.68,0,0,0,,
59,0.68,0,0,0,,
60,0.68,0,0,0,,
61,0.68,0,0,0,,
62,0.68,0,0,0,,
63,0.68,0,0,0,,
64,0.68,0,0,0,,
65,0.68,0,0,0,,
66,0.68,0,0,0,,
68,0.68,0,0,0,,
69,0.68,0,0,0,,
70,0.68,0,0,0,,
71,0.68,0,0,0,,
72,0.68,0,0,0,,
73,0.68,0,0,0,,
74,0.68,0,0,0,,
75,0.68,0,0,0,,
76,0.68,0,0,0,,
77,0.68,0,0,0,,
78,0.68,0,0,0,,
79,0.68,0,0,0,,
80,0.68,0,0,0,,
81,0.68,0,0,0,,
82,0.68,0,0,0,,
83,0.68,0,0,0,,
84,0.68,0,0,0,,
85,0.68,0,0,0,,
86,0.68,0,0,0,,
87,0.68,0,0,0,,
88,0.68,0,0,0,,
89,0.68,0,0,0,,
90,0.68,0,0,0,,
91,0.68,0,0,0,,
92,0.68,0,0,0,,
93,0.68,0,0,0,,
94,0.68,0,0,0,,
95,0.68,0,0,0,,
96,0.68,0,0,0,,
97,0.68,0,0,0,,
98,0.68,0,0,0,,
99,0.68,0,0,0,,
100,0.68,0,0,0,,
2,0.69,821,1079,1900,0.96,0.305
4,0.69,442,447,889,1.25,4e-06
5,0.69,276,279,555,1.25,0.000255
6,0.69,183,154,337,1.51,1.97e-07
7,0.69,130,107,237,1.54,4.24e-06
8,0.69,92,78,170,1.5,0.000261
9,0.69,59,45,104,1.66,0.000276
10,0.69,47,38,85,1.57,0.00333
11,0.69,25,40,65,0.79,0.284
13,0.69,20,14,34,1.81,0.0144
14,0.69,11,16,27,0.87,0.778
15,0.69,36,16,52,2.85,5.77e-08
16,0.69,13,12,25,1.37,0.251
17,0.69,18,7,25,3.26,1.98e-05
18,0.69,1,7,8,0.18,0.0519
19,0.69,3,5,8,0.76,1.0
20,0.69,3,6,9,0.63,0.642
21,0.69,0,2,2,0.0,0.417
22,0.69,0,2,2,0.0,0.417
23,0.69,0,2,2,0.0,0.417
24,0.69,1,2,3,0.63,1.0
25,0.69,0,0,0,,
27,0.69,0,0,0,,
28,0.69,0,0,0,,
29,0.69,0,0,0,,
30,0.69,0,0,0,,
31,0.69,0,0,0,,
32,0.69,0,0,0,,
33,0.69,0,0,0,,
34,0.69,0,0,0,,
35,0.69,0,0,0,,
36,0.69,0,0,0,,
37,0.69,0,0,0,,
38,0.69,0,0,0,,
39,0.69,0,0,0,,
40,0.69,0,0,0,,
41,0.69,0,0,0,,
42,0.69,0,0,0,,
43,0.69,0,0,0,,
44,0.69,0,0,0,,
45,0.69,0,0,0,,
47,0.69,0,0,0,,
48,0.69,0,0,0,,
49,0.69,0,0,0,,
50,0.69,0,0,0,,
51,0.69,0,0,0,,
52,0.69,0,0,0,,
53,0.69,0,0,0,,
54,0.69,0,0,0,,
55,0.69,0,0,0,,
56,0.69,0,0,0,,
57,0.69,0,0,0,,
58,0.69,0,0,0,,
59,0.69,0,0,0,,
60,0.69,0,0,0,,
61,0.69,0,0,0,,
62,0.69,0,0,0,,
63,0.69,0,0,0,,
64,0.69,0,0,0,,
65,0.69,0,0,0,,
66,0.69,0,0,0,,
68,0.69,0,0,0,,
69,0.69,0,0,0,,
70,0.69,0,0,0,,
71,0.69,0,0,0,,
72,0.69,0,0,0,,
73,0.69,0,0,0,,
74,0.69,0,0,0,,
75,0.69,0,0,0,,
76,0.69,0,0,0,,
77,0.69,0,0,0,,
78,0.69,0,0,0,,
79,0.69,0,0,0,,
80,0.69,0,0,0,,
81,0.69,0,0,0,,
82,0.69,0,0,0,,
83,0.69,0,0,0,,
84,0.69,0,0,0,,
85,0.69,0,0,0,,
86,0.69,0,0,0,,
87,0.69,0,0,0,,
88,0.69,0,0,0,,
89,0.69,0,0,0,,
90,0.69,0,0,0,,
91,0.69,0,0,0,,
92,0.69,0,0,0,,
93,0.69,0,0,0,,
94,0.69,0,0,0,,
95,0.69,0,0,0,,
96,0.69,0,0,0,,
97,0.69,0,0,0,,
98,0.69,0,0,0,,
99,0.69,0,0,0,,
100,0.69,0,0,0,,
2,0.7,774,957,1731,1.03,0.472
4,0.7,415,377,792,1.4,9.04e-11
5,0.7,237,218,455,1.38,2.43e-06
6,0.7,162,130,292,1.58,6.03e-08
7,0.7,112,94,206,1.51,4.36e-05
8,0.7,80,75,155,1.35,0.00908
9,0.7,62,39,101,2.02,7.62e-07
10,0.7,41,30,71,1.73,0.00128
11,0.7,27,38,65,0.9,0.648
13,0.7,9,10,19,1.14,0.593
14,0.7,3,14,17,0.27,0.00962
15,0.7,27,14,41,2.45,5.07e-05
16,0.7,13,10,23,1.65,0.0735
17,0.7,3,5,8,0.76,1.0
18,0.7,2,6,8,0.42,0.349
19,0.7,2,3,5,0.85,1.0
20,0.7,3,6,9,0.63,0.642
21,0.7,0,2,2,0.0,0.417
22,0.7,0,3,3,0.0,0.185
23,0.7,0,1,1,0.0,1.0
24,0.7,0,2,2,0.0,0.417
25,0.7,0,0,0,,
27,0.7,0,0,0,,
28,0.7,0,0,0,,
29,0.7,0,0,0,,
30,0.7,0,0,0,,
31,0.7,0,0,0,,
32,0.7,0,0,0,,
33,0.7,0,0,0,,
34,0.7,0,0,0,,
35,0.7,0,0,0,,
36,0.7,0,0,0,,
37,0.7,0,0,0,,
38,0.7,0,0,0,,
39,0.7,0,0,0,,
40,0.7,0,0,0,,
41,0.7,0,0,0,,
42,0.7,0,0,0,,
43,0.7,0,0,0,,
44,0.7,0,0,0,,
45,0.7,0,0,0,,
47,0.7,0,0,0,,
48,0.7,0,0,0,,
49,0.7,0,0,0,,
50,0.7,0,0,0,,
51,0.7,0,0,0,,
52,0.7,0,0,0,,
53,0.7,0,0,0,,
54,0.7,0,0,0,,
55,0.7,0,0,0,,
56,0.7,0,0,0,,
57,0.7,0,0,0,,
58,0.7,0,0,0,,
59,0.7,0,0,0,,
60,0.7,0,0,0,,
61,0.7,0,0,0,,
62,0.7,0,0,0,,
63,0.7,0,0,0,,
64,0.7,0,0,0,,
65,0.7,0,0,0,,
66,0.7,0,0,0,,
68,0.7,0,0,0,,
69,0.7,0,0,0,,
70,0.7,0,0,0,,
71,0.7,0,0,0,,
72,0.7,0,0,0,,
73,0.7,0,0,0,,
74,0.7,0,0,0,,
75,0.7,0,0,0,,
76,0.7,0,0,0,,
77,0.7,0,0,0,,
78,0.7,0,0,0,,
79,0.7,0,0,0,,
80,0.7,0,0,0,,
81,0.7,0,0,0,,
82,0.7,0,0,0,,
83,0.7,0,0,0,,
84,0.7,0,0,0,,
85,0.7,0,0,0,,
86,0.7,0,0,0,,
87,0.7,0,0,0,,
88,0.7,0,0,0,,
89,0.7,0,0,0,,
90,0.7,0,0,0,,
91,0.7,0,0,0,,
92,0.7,0,0,0,,
93,0.7,0,0,0,,
94,0.7,0,0,0,,
95,0.7,0,0,0,,
96,0.7,0,0,0,,
97,0.7,0,0,0,,
98,0.7,0,0,0,,
99,0.7,0,0,0,,
100,0.7,0,0,0,,
2,0.71,701,891,1592,1.0,0.97
4,0.71,362,346,708,1.33,2.27e-07
5,0.71,203,193,396,1.33,7.91e-05
6,0.71,144,124,268,1.47,1.24e-05
7,0.71,95,82,177,1.47,0.000371
8,0.71,70,62,132,1.43,0.00408
9,0.71,46,33,79,1.77,0.000363
10,0.71,45,30,75,1.9,7.71e-05
11,0.71,25,25,50,1.27,0.216
13,0.71,8,10,18,1.01,0.859
14,0.71,14,11,25,1.61,0.0853
15,0.71,7,10,17,0.89,1.0
16,0.71,0,6,6,0.0,0.0183
17,0.71,0,2,2,0.0,0.417
18,0.71,3,3,6,1.27,0.515
19,0.71,1,2,3,0.63,1.0
20,0.71,0,4,4,0.0,0.0846
21,0.71,0,2,2,0.0,0.417
22,0.71,0,1,1,0.0,1.0
23,0.71,0,1,1,0.0,1.0
24,0.71,0,2,2,0.0,0.417
25,0.71,0,0,0,,
27,0.71,0,0,0,,
28,0.71,0,0,0,,
29,0.71,0,0,0,,
30,0.71,0,0,0,,
31,0.71,0,0,0,,
32,0.71,0,0,0,,
33,0.71,0,0,0,,
34,0.71,0,0,0,,
35,0.71,0,0,0,,
36,0.71,0,0,0,,
37,0.71,0,0,0,,
38,0.71,0,0,0,,
39,0.71,0,0,0,,
40,0.71,0,0,0,,
41,0.71,0,0,0,,
42,0.71,0,0,0,,
43,0.71,0,0,0,,
44,0.71,0,0,0,,
45,0.71,0,0,0,,
47,0.71,0,0,0,,
48,0.71,0,0,0,,
49,0.71,0,0,0,,
50,0.71,0,0,0,,
51,0.71,0,0,0,,
52,0.71,0,0,0,,
53,0.71,0,0,0,,
54,0.71,0,0,0,,
55,0.71,0,0,0,,
56,0.71,0,0,0,,
57,0.71,0,0,0,,
58,0.71,0,0,0,,
59,0.71,0,0,0,,
60,0.71,0,0,0,,
61,0.71,0,0,0,,
62,0.71,0,0,0,,
63,0.71,0,0,0,,
64,0.71,0,0,0,,
65,0.71,0,0,0,,
66,0.71,0,0,0,,
68,0.71,0,0,0,,
69,0.71,0,0,0,,
70,0.71,0,0,0,,
71,0.71,0,0,0,,
72,0.71,0,0,0,,
73,0.71,0,0,0,,
74,0.71,0,0,0,,
75,0.71,0,0,0,,
76,0.71,0,0,0,,
77,0.71,0,0,0,,
78,0.71,0,0,0,,
79,0.71,0,0,0,,
80,0.71,0,0,0,,
81,0.71,0,0,0,,
82,0.71,0,0,0,,
83,0.71,0,0,0,,
84,0.71,0,0,0,,
85,0.71,0,0,0,,
86,0.71,0,0,0,,
87,0.71,0,0,0,,
88,0.71,0,0,0,,
89,0.71,0,0,0,,
90,0.71,0,0,0,,
91,0.71,0,0,0,,
92,0.71,0,0,0,,
93,0.71,0,0,0,,
94,0.71,0,0,0,,
95,0.71,0,0,0,,
96,0.71,0,0,0,,
97,0.71,0,0,0,,
98,0.71,0,0,0,,
99,0.71,0,0,0,,
100,0.71,0,0,0,,
2,0.72,633,872,1505,0.92,0.0339
4,0.72,321,306,627,1.33,8.72e-07
5,0.72,182,174,356,1.33,0.000231
6,0.72,134,109,243,1.56,1.39e-06
7,0.72,84,74,158,1.44,0.0016
8,0.72,70,56,126,1.58,0.000283
9,0.72,42,33,75,1.61,0.00317
10,0.72,36,27,63,1.69,0.00317
11,0.72,23,19,42,1.53,0.0506
13,0.72,6,11,17,0.69,0.494
14,0.72,15,9,24,2.11,0.00727
15,0.72,6,9,15,0.85,0.851
16,0.72,1,3,4,0.42,0.737
17,0.72,0,2,2,0.0,0.417
18,0.72,2,2,4,1.27,0.674
19,0.72,0,3,3,0.0,0.185
20,0.72,0,4,4,0.0,0.0846
21,0.72,0,2,2,0.0,0.417
22,0.72,0,1,1,0.0,1.0
23,0.72,0,0,0,,
24,0.72,0,0,0,,
25,0.72,0,0,0,,
27,0.72,0,0,0,,
28,0.72,0,0,0,,
29,0.72,0,0,0,,
30,0.72,0,0,0,,
31,0.72,0,0,0,,
32,0.72,0,0,0,,
33,0.72,0,0,0,,
34,0.72,0,0,0,,
35,0.72,0,0,0,,
36,0.72,0,0,0,,
37,0.72,0,0,0,,
38,0.72,0,0,0,,
39,0.72,0,0,0,,
40,0.72,0,0,0,,
41,0.72,0,0,0,,
42,0.72,0,0,0,,
43,0.72,0,0,0,,
44,0.72,0,0,0,,
45,0.72,0,0,0,,
47,0.72,0,0,0,,
48,0.72,0,0,0,,
49,0.72,0,0,0,,
50,0.72,0,0,0,,
51,0.72,0,0,0,,
52,0.72,0,0,0,,
53,0.72,0,0,0,,
54,0.72,0,0,0,,
55,0.72,0,0,0,,
56,0.72,0,0,0,,
57,0.72,0,0,0,,
58,0.72,0,0,0,,
59,0.72,0,0,0,,
60,0.72,0,0,0,,
61,0.72,0,0,0,,
62,0.72,0,0,0,,
63,0.72,0,0,0,,
64,0.72,0,0,0,,
65,0.72,0,0,0,,
66,0.72,0,0,0,,
68,0.72,0,0,0,,
69,0.72,0,0,0,,
70,0.72,0,0,0,,
71,0.72,0,0,0,,
72,0.72,0,0,0,,
73,0.72,0,0,0,,
74,0.72,0,0,0,,
75,0.72,0,0,0,,
76,0.72,0,0,0,,
77,0.72,0,0,0,,
78,0.72,0,0,0,,
79,0.72,0,0,0,,
80,0.72,0,0,0,,
81,0.72,0,0,0,,
82,0.72,0,0,0,,
83,0.72,0,0,0,,
84,0.72,0,0,0,,
85,0.72,0,0,0,,
86,0.72,0,0,0,,
87,0.72,0,0,0,,
88,0.72,0,0,0,,
89,0.72,0,0,0,,
90,0.72,0,0,0,,
91,0.72,0,0,0,,
92,0.72,0,0,0,,
93,0.72,0,0,0,,
94,0.72,0,0,0,,
95,0.72,0,0,0,,
96,0.72,0,0,0,,
97,0.72,0,0,0,,
98,0.72,0,0,0,,
99,0.72,0,0,0,,
100,0.72,0,0,0,,
2,0.73,584,816,1400,0.91,0.0168
4,0.73,275,261,536,1.34,3.8e-06
5,0.73,176,165,341,1.35,0.000128
6,0.73,126,102,228,1.57,2.46e-06
7,0.73,60,61,121,1.25,0.0962
8,0.73,51,39,90,1.66,0.00077
9,0.73,29,25,54,1.47,0.042
10,0.73,33,26,59,1.61,0.0104
11,0.73,16,22,38,0.92,0.904
13,0.73,6,10,16,0.76,0.719
14,0.73,15,5,20,3.8,1.69e-05
15,0.73,1,8,9,0.16,0.0262
16,0.73,1,3,4,0.42,0.737
17,0.73,0,1,1,0.0,1.0
18,0.73,1,4,5,0.32,0.389
19,0.73,0,2,2,0.0,0.417
20,0.73,0,3,3,0.0,0.185
21,0.73,0,2,2,0.0,0.417
22,0.73,0,1,1,0.0,1.0
23,0.73,0,0,0,,
24,0.73,0,0,0,,
25,0.73,0,0,0,,
27,0.73,0,0,0,,
28,0.73,0,0,0,,
29,0.73,0,0,0,,
30,0.73,0,0,0,,
31,0.73,0,0,0,,
32,0.73,0,0,0,,
33,0.73,0,0,0,,
34,0.73,0,0,0,,
35,0.73,0,0,0,,
36,0.73,0,0,0,,
37,0.73,0,0,0,,
38,0.73,0,0,0,,
39,0.73,0,0,0,,
40,0.73,0,0,0,,
41,0.73,0,0,0,,
42,0.73,0,0,0,,
43,0.73,0,0,0,,
44,0.73,0,0,0,,
45,0.73,0,0,0,,
47,0.73,0,0,0,,
48,0.73,0,0,0,,
49,0.73,0,0,0,,
50,0.73,0,0,0,,
51,0.73,0,0,0,,
52,0.73,0,0,0,,
53,0.73,0,0,0,,
54,0.73,0,0,0,,
55,0.73,0,0,0,,
56,0.73,0,0,0,,
57,0.73,0,0,0,,
58,0.73,0,0,0,,
59,0.73,0,0,0,,
60,0.73,0,0,0,,
61,0.73,0,0,0,,
62,0.73,0,0,0,,
63,0.73,0,0,0,,
64,0.73,0,0,0,,
65,0.73,0,0,0,,
66,0.73,0,0,0,,
68,0.73,0,0,0,,
69,0.73,0,0,0,,
70,0.73,0,0,0,,
71,0.73,0,0,0,,
72,0.73,0,0,0,,
73,0.73,0,0,0,,
74,0.73,0,0,0,,
75,0.73,0,0,0,,
76,0.73,0,0,0,,
77,0.73,0,0,0,,
78,0.73,0,0,0,,
79,0.73,0,0,0,,
80,0.73,0,0,0,,
81,0.73,0,0,0,,
82,0.73,0,0,0,,
83,0.73,0,0,0,,
84,0.73,0,0,0,,
85,0.73,0,0,0,,
86,0.73,0,0,0,,
87,0.73,0,0,0,,
88,0.73,0,0,0,,
89,0.73,0,0,0,,
90,0.73,0,0,0,,
91,0.73,0,0,0,,
92,0.73,0,0,0,,
93,0.73,0,0,0,,
94,0.73,0,0,0,,
95,0.73,0,0,0,,
96,0.73,0,0,0,,
97,0.73,0,0,0,,
98,0.73,0,0,0,,
99,0.73,0,0,0,,
100,0.73,0,0,0,,
2,0.74,552,745,1297,0.94,0.145
4,0.74,224,229,453,1.24,0.0017
5,0.74,173,156,329,1.41,2.07e-05
6,0.74,117,90,207,1.65,5.14e-07
7,0.74,49,61,110,1.02,0.885
8,0.74,38,36,74,1.34,0.0741
9,0.74,29,20,49,1.84,0.00226
10,0.74,20,21,41,1.21,0.387
11,0.74,17,16,33,1.35,0.204
13,0.74,3,11,14,0.35,0.0585
14,0.74,15,5,20,3.8,1.69e-05
15,0.74,0,6,6,0.0,0.0183
16,0.74,1,3,4,0.42,0.737
17,0.74,0,1,1,0.0,1.0
18,0.74,1,3,4,0.42,0.737
19,0.74,0,2,2,0.0,0.417
20,0.74,0,3,3,0.0,0.185
21,0.74,0,3,3,0.0,0.185
22,0.74,0,0,0,,
23,0.74,0,0,0,,
24,0.74,0,0,0,,
25,0.74,0,0,0,,
27,0.74,0,0,0,,
28,0.74,0,0,0,,
29,0.74,0,0,0,,
30,0.74,0,0,0,,
31,0.74,0,0,0,,
32,0.74,0,0,0,,
33,0.74,0,0,0,,
34,0.74,0,0,0,,
35,0.74,0,0,0,,
36,0.74,0,0,0,,
37,0.74,0,0,0,,
38,0.74,0,0,0,,
39,0.74,0,0,0,,
40,0.74,0,0,0,,
41,0.74,0,0,0,,
42,0.74,0,0,0,,
43,0.74,0,0,0,,
44,0.74,0,0,0,,
45,0.74,0,0,0,,
47,0.74,0,0,0,,
48,0.74,0,0,0,,
49,0.74,0,0,0,,
50,0.74,0,0,0,,
51,0.74,0,0,0,,
52,0.74,0,0,0,,
53,0.74,0,0,0,,
54,0.74,0,0,0,,
55,0.74,0,0,0,,
56,0.74,0,0,0,,
57,0.74,0,0,0,,
58,0.74,0,0,0,,
59,0.74,0,0,0,,
60,0.74,0,0,0,,
61,0.74,0,0,0,,
62,0.74,0,0,0,,
63,0.74,0,0,0,,
64,0.74,0,0,0,,
65,0.74,0,0,0,,
66,0.74,0,0,0,,
68,0.74,0,0,0,,
69,0.74,0,0,0,,
70,0.74,0,0,0,,
71,0.74,0,0,0,,
72,0.74,0,0,0,,
73,0.74,0,0,0,,
74,0.74,0,0,0,,
75,0.74,0,0,0,,
76,0.74,0,0,0,,
77,0.74,0,0,0,,
78,0.74,0,0,0,,
79,0.74,0,0,0,,
80,0.74,0,0,0,,
81,0.74,0,0,0,,
82,0.74,0,0,0,,
83,0.74,0,0,0,,
84,0.74,0,0,0,,
85,0.74,0,0,0,,
86,0.74,0,0,0,,
87,0.74,0,0,0,,
88,0.74,0,0,0,,
89,0.74,0,0,0,,
90,0.74,0,0,0,,
91,0.74,0,0,0,,
92,0.74,0,0,0,,
93,0.74,0,0,0,,
94,0.74,0,0,0,,
95,0.74,0,0,0,,
96,0.74,0,0,0,,
97,0.74,0,0,0,,
98,0.74,0,0,0,,
99,0.74,0,0,0,,
100,0.74,0,0,0,,
2,0.75,513,700,1213,0.93,0.094
4,0.75,190,207,397,1.16,0.0376
5,0.75,162,136,298,1.51,7.43e-07
6,0.75,103,85,188,1.54,3.93e-05
7,0.75,46,59,105,0.99,1.0
8,0.75,34,30,64,1.44,0.0391
9,0.75,20,19,39,1.33,0.194
10,0.75,19,20,39,1.2,0.378
11,0.75,14,12,26,1.48,0.141
13,0.75,2,10,12,0.25,0.0304
14,0.75,14,4,18,4.44,5.96e-06
15,0.75,0,5,5,0.0,0.0391
16,0.75,1,3,4,0.42,0.737
17,0.75,0,1,1,0.0,1.0
18,0.75,0,2,2,0.0,0.417
19,0.75,0,5,5,0.0,0.0391
20,0.75,0,1,1,0.0,1.0
21,0.75,0,0,0,,
22,0.75,0,0,0,,
23,0.75,0,0,0,,
24,0.75,0,0,0,,
25,0.75,0,0,0,,
27,0.75,0,0,0,,
28,0.75,0,0,0,,
29,0.75,0,0,0,,
30,0.75,0,0,0,,
31,0.75,0,0,0,,
32,0.75,0,0,0,,
33,0.75,0,0,0,,
34,0.75,0,0,0,,
35,0.75,0,0,0,,
36,0.75,0,0,0,,
37,0.75,0,0,0,,
38,0.75,0,0,0,,
39,0.75,0,0,0,,
40,0.75,0,0,0,,
41,0.75,0,0,0,,
42,0.75,0,0,0,,
43,0.75,0,0,0,,
44,0.75,0,0,0,,
45,0.75,0,0,0,,
47,0.75,0,0,0,,
48,0.75,0,0,0,,
49,0.75,0,0,0,,
50,0.75,0,0,0,,
51,0.75,0,0,0,,
52,0.75,0,0,0,,
53,0.75,0,0,0,,
54,0.75,0,0,0,,
55,0.75,0,0,0,,
56,0.75,0,0,0,,
57,0.75,0,0,0,,
58,0.75,0,0,0,,
59,0.75,0,0,0,,
60,0.75,0,0,0,,
61,0.75,0,0,0,,
